refArea,Number of cases,Observation URI,references,publisher,disease,dataset,refPeriod
https://dbpedia.org/resource/Beirut,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2018-03-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/03-2018
https://dbpedia.org/resource/Beirut,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2018-04-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/04-2018
https://dbpedia.org/resource/Beirut,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2018-05-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/05-2018
https://dbpedia.org/resource/Beirut,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2018-06-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/06-2018
https://dbpedia.org/resource/Beirut,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2018-07-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/07-2018
https://dbpedia.org/resource/Beirut,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2018-08-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/08-2018
https://dbpedia.org/resource/Beirut,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2018-09-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/09-2018
https://dbpedia.org/resource/Beirut,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2018-10-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/10-2018
https://dbpedia.org/resource/Beirut,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2018-11-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/11-2018
https://dbpedia.org/resource/Beirut,0,http://linked.aub.edu.lb/CODEC/observation/Beirut-2018-12-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Beirut2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/12-2018
https://dbpedia.org/resource/Nabatieh_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2018-01-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/01-2018
https://dbpedia.org/resource/Nabatieh_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2018-02-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/02-2018
https://dbpedia.org/resource/Nabatieh_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2018-03-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/03-2018
https://dbpedia.org/resource/Nabatieh_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2018-04-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/04-2018
https://dbpedia.org/resource/Nabatieh_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2018-05-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/05-2018
https://dbpedia.org/resource/Nabatieh_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2018-06-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/06-2018
https://dbpedia.org/resource/Nabatieh_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2018-07-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/07-2018
https://dbpedia.org/resource/Nabatieh_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2018-08-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/08-2018
https://dbpedia.org/resource/Nabatieh_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2018-09-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/09-2018
https://dbpedia.org/resource/Nabatieh_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2018-10-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/10-2018
https://dbpedia.org/resource/Nabatieh_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2018-11-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/11-2018
https://dbpedia.org/resource/Nabatieh_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/Nabatieh-2018-12-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Nabatieh2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/12-2018
https://dbpedia.org/resource/North_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/North-2018-01-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/01-2018
https://dbpedia.org/resource/North_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/North-2018-02-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/02-2018
https://dbpedia.org/resource/North_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/North-2018-03-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/03-2018
https://dbpedia.org/resource/North_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/North-2018-04-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/04-2018
https://dbpedia.org/resource/North_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/North-2018-05-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/05-2018
https://dbpedia.org/resource/North_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/North-2018-06-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/06-2018
https://dbpedia.org/resource/North_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/North-2018-07-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/07-2018
https://dbpedia.org/resource/North_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/North-2018-08-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/08-2018
https://dbpedia.org/resource/North_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/North-2018-09-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/09-2018
https://dbpedia.org/resource/North_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/North-2018-10-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/10-2018
https://dbpedia.org/resource/North_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/North-2018-11-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/11-2018
https://dbpedia.org/resource/North_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/North-2018-12-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/North2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/12-2018
https://dbpedia.org/resource/South_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/South-2018-01-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/01-2018
https://dbpedia.org/resource/South_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/South-2018-02-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/02-2018
https://dbpedia.org/resource/South_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/South-2018-03-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/03-2018
https://dbpedia.org/resource/South_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/South-2018-04-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/04-2018
https://dbpedia.org/resource/South_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/South-2018-05-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/05-2018
https://dbpedia.org/resource/South_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/South-2018-06-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/06-2018
https://dbpedia.org/resource/South_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/South-2018-07-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/07-2018
https://dbpedia.org/resource/South_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/South-2018-08-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/08-2018
https://dbpedia.org/resource/South_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/South-2018-09-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/09-2018
https://dbpedia.org/resource/South_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/South-2018-10-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/10-2018
https://dbpedia.org/resource/South_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/South-2018-11-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/11-2018
https://dbpedia.org/resource/South_Governorate,0,http://linked.aub.edu.lb/CODEC/observation/South-2018-12-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/South2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/12-2018
https://dbpedia.org/resource/Mount_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2018-01-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/01-2018
https://dbpedia.org/resource/Mount_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2018-02-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/02-2018
https://dbpedia.org/resource/Mount_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2018-03-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/03-2018
https://dbpedia.org/resource/Mount_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2018-04-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/04-2018
https://dbpedia.org/resource/Mount_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2018-05-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/05-2018
https://dbpedia.org/resource/Mount_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2018-06-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/06-2018
https://dbpedia.org/resource/Mount_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2018-07-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/07-2018
https://dbpedia.org/resource/Mount_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2018-08-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/08-2018
https://dbpedia.org/resource/Mount_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2018-09-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/09-2018
https://dbpedia.org/resource/Mount_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2018-10-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/10-2018
https://dbpedia.org/resource/Mount_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2018-11-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/11-2018
https://dbpedia.org/resource/Mount_Lebanon,0,http://linked.aub.edu.lb/CODEC/observation/Mount_Lebanon-2018-12-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Mount2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/12-2018
https://dbpedia.org/resource/Beqaa_Valley,0,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2018-01-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/01-2018
https://dbpedia.org/resource/Beqaa_Valley,0,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2018-02-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/02-2018
https://dbpedia.org/resource/Beqaa_Valley,0,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2018-03-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/03-2018
https://dbpedia.org/resource/Beqaa_Valley,0,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2018-04-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/04-2018
https://dbpedia.org/resource/Beqaa_Valley,0,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2018-05-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/05-2018
https://dbpedia.org/resource/Beqaa_Valley,0,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2018-06-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/06-2018
https://dbpedia.org/resource/Beqaa_Valley,0,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2018-07-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/07-2018
https://dbpedia.org/resource/Beqaa_Valley,0,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2018-08-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/08-2018
https://dbpedia.org/resource/Beqaa_Valley,0,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2018-09-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/09-2018
https://dbpedia.org/resource/Beqaa_Valley,0,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2018-10-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/10-2018
https://dbpedia.org/resource/Beqaa_Valley,0,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2018-11-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/11-2018
https://dbpedia.org/resource/Beqaa_Valley,0,http://linked.aub.edu.lb/CODEC/observation/Bekaa-2018-12-Plague,https://www.moph.gov.lb/userfiles/files/Esu_data/Esu_pastyears/Bekaa2018.htm,Ministry of Public Health,http://dbpedia.org/resource/Bubonic_plague,http://linked.aub.edu.lb/CODEC/Dataset/Plague,http://server/unset-base/12-2018
